Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),F_{Drag} (lbs),F_{Side} (lbs),F_{Lift} (lbs),L/D,F_{Aero x} (lbs),F_{Aero y} (lbs),F_{Aero z} (lbs),F_{Prop x} (lbs),F_{Prop y} (lbs),F_{Prop z} (lbs),F_{Gear x} (lbs),F_{Gear y} (lbs),F_{Gear z} (lbs),F_{Ext x} (lbs),F_{Ext y} (lbs),F_{Ext z} (lbs),F_{Buoyant x} (lbs),F_{Buoyant y} (lbs),F_{Buoyant z} (lbs),F_{Weight x} (lbs),F_{Weight y} (lbs),F_{Weight z} (lbs),F_{Total x} (lbs),F_{Total y} (lbs),F_{Total z} (lbs),L_{Aero} (ft-lbs),M_{Aero} (ft-lbs),N_{Aero} (ft-lbs),L_{Aero MRC} (ft-lbs),M_{Aero MRC} (ft-lbs),N_{Aero MRC} (ft-lbs),L_{Prop} (ft-lbs),M_{Prop} (ft-lbs),N_{Prop} (ft-lbs),L_{Gear} (ft-lbs),M_{Gear} (ft-lbs),N_{Gear} (ft-lbs),L_{ext} (ft-lbs),M_{ext} (ft-lbs),N_{ext} (ft-lbs),L_{Buoyant} (ft-lbs),M_{Buoyant} (ft-lbs),N_{Buoyant} (ft-lbs),L_{Total} (ft-lbs),M_{Total} (ft-lbs),N_{Total} (ft-lbs),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),/fdm/jsbsim/position/lat-geod-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/geod-alt-ft,/fdm/jsbsim/attitude/phi-rad,/fdm/jsbsim/attitude/theta-rad,/fdm/jsbsim/attitude/psi-rad,/fdm/jsbsim/velocities/u-fps,/fdm/jsbsim/velocities/p-rad_sec,/fdm/jsbsim/velocities/q-rad_sec,/fdm/jsbsim/velocities/r-rad_sec,/fdm/jsbsim/velocities/phidot-rad_sec,/fdm/jsbsim/velocities/thetadot-rad_sec,/fdm/jsbsim/velocities/psidot-rad_sec,/fdm/jsbsim/inertia/cg-x-in,/fdm/jsbsim/inertia/iyy-slugs_ft2,/fdm/jsbsim/aero/qbar-psf,/fdm/jsbsim/metrics/aero-rp-x-in
12,0.01000794091166702,0.02000051181998398,-0.009975755714113195,6.645900513047631e-07,4.145609014924723e-08,2.0238271491892e-06,0.01054568641144368,0.02001033368596969,-0.00583244342001845,1.102768745e-14,1.119246067e-11,24697.8383459,24811.2389207,-17007.35109054313,12513.01763163136,-12812.40093014148,4.238123356078478,-3.098696679406955,18.45123403562448,-2.633637397235634,2.057894206905283,26.60782279845432,0,0,0,-17007.35109054313,12513.01763163136,-12812.40093014148,-3079.89283492121,19624.81655188441,-14865.34265365956,-3191.243052462954,19463.31869348381,-14865.34265662453,-16244.25988475779,13358.96014191926,-12947.79609840731,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03942883986604007,-0.0410007871768205,9.187537416209697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,2023904.3149438,2023903.6789281,-0.2543829671442948,-0.2698782718667247,356.8833247832802,0.9996247763565409,-0.002283128226330376,-0.002293883470720264,-0.02719985281347775,0.9341477749495473,-0.02158040438784447,-0.0607808972840702,-0.3510098336329696,0.934301261790515,-0.02155380904525102,-0.06079033347269604,-0.3506010852640054,-143.00764461039,30.440561880048,-82.821027756082,-82.864407817784,-38.053799913044,2253088.754126448,-1760537.840033344,-22701112.688774,2251547.326379539,-1762508.739619039,-22701112.688774,0.050136889586885,2023903.6789281,3.2383686095695e-09,-82.8644078177835439,-38.0537999130441165,2023903.67892805208,-0.00443982033766050083,-0.0047102644236667289,6.22878906293251688,-17007.3510905431285,0.000174671520253632569,0.000349074783342763918,-0.0001741097825859134,0.000175498921486451413,0.000348298329252445869,-0.000175659839435957858,0,0.0307289924332935123,1.1027687452215334e-14,0
13.2,0.01000873875827428,0.02000056142617963,-0.009973326704812178,6.651575531396118e-07,4.121780889227804e-08,2.024521556601224e-06,0.01054474646433832,0.02001136396991158,-0.005829791679588122,1.101263567e-14,1.118481971e-11,24680.9774444,24794.4657506,-17002.26189994132,12509.29578392428,-12790.2797813409,4.243861882889103,-3.104368286559349,18.41736366755907,-2.623988056384286,2.02625158482608,26.57466009461896,0,0,0,-17002.26189994132,12509.29578392428,-12790.2797813409,-3083.047407079946,19627.26702714318,-14833.4331692679,-3190.974464427262,19466.31937613671,-14833.43317493847,-16155.98211668838,13443.13986116676,-12938.96751522709,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04366949093775374,-0.04498681761991864,9.175075070221084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,2039436.369447,2039435.7374635,-0.2794918643015376,-0.2965222528619458,356.550693716435,0.9995404934669579,-0.002515789475838879,-0.002513056600352294,-0.03010244862244611,0.9341260721806246,-0.02140263228565311,-0.06062428510856323,-0.3511055465370102,0.9342949439473288,-0.0213734525763669,-0.06063457873539391,-0.3506559300684168,-143.04697904982,30.453542864356,-82.869721641816,-82.912784473635,-37.730579993937,2249390.988823325,-1736986.586088815,-22718931.95028821,2247717.994644545,-1739150.953023674,-22718931.95028821,0.055150578545574,2039435.7374635,0,-82.9127844736349431,-37.730579993936928,2039435.73746351781,-0.00487805326459903217,-0.00517528961787213325,6.22298355562164751,-17002.2618999413171,0.00017468544530385496,0.000349075649134207339,-0.00017406738837604912,0.000175595104352995905,0.000348222389319808516,-0.000175770474114726949,0,0.0307289924332935123,1.10126356665764405e-14,0
14.4,0.01000953728573369,0.02000061074652142,-0.009970896861325997,6.657246227448762e-07,4.097966345840364e-08,2.02521605183387e-06,0.01054380689631219,0.02001239369356032,-0.005827140038993867,1.099761447e-14,1.117718908e-11,24664.1393151,24777.7152534,-16997.16584991975,12505.56715698844,-12768.19921952225,4.249549995273708,-3.10999120299405,18.38358468474428,-2.61436977805013,1.994730807848409,26.54155080458796,0,0,0,-16997.16584991975,12505.56715698845,-12768.19921952225,-3086.190418679374,19629.67960441754,-14801.56344807065,-3190.693640548619,19469.28251807965,-14801.56345040776,-16066.34305330457,13527.89680953858,-12930.13522965225,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04788876238720285,-0.0489525457797147,9.16264271973634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,2054957.8274041,2054957.1994738,-0.3045415643886077,-0.323104367884217,356.2140430674069,0.9994465215713279,-0.002749301594195425,-0.002730276974217735,-0.033039938053734,0.9341043170579075,-0.02122485232570729,-0.06046767084479142,-0.3512012120455055,0.9342885802860186,-0.02119310192242664,-0.06047880624197919,-0.3507107287388494,-143.08627918573,30.466493939022,-82.918115276344,-82.960862977957,-37.403334117716,2245689.444973676,-1713432.414327386,-22736712.94428549,2243888.992561653,-1715789.588147276,-22736712.94428549,0.060164267504262,2054957.1994738,-3.2383551151221e-09,-82.9608629779573477,-37.4033341177163408,2054957.1994738467,-0.00531525300775551567,-0.00563923504715461207,6.21710789336713177,-16997.1658499197511,0.000174699382237189412,0.000349076509936559806,-0.000174024979606907093,0.00017569120980870178,0.000348146596467461275,-0.000175880739157895918,0,0.0307289924332935123,1.0997614468253944e-14,0
15.6,0.010010336493309,0.02000065978116748,-0.009968466185236731,6.662912606285667e-07,4.074165334847115e-08,2.02591063465974e-06,0.01054286770741948,0.02001342285705407,-0.005824488498238885,1.098262379e-14,1.116956876e-11,24647.3239278,24760.9873883,-16992.06300772287,12501.83181417324,-12746.15914037359,4.255187985142479,-3.11556571615008,18.34989684316129,-2.604782440513064,1.963331327494154,26.50849490898553,0,0,0,-16992.06300772287,12501.83181417325,-12746.15914037359,-3089.321906921429,19632.05442959219,-14769.7334259828,-3190.400633632684,19472.20827694386,-14769.73343101512,-15975.31564507914,13613.2248786236,-12921.29929423213,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05208676560834768,-0.05289807812671923,9.150240293650336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,2070468.6844058,2070468.0605478,-0.3295322385909967,-0.3496247782520256,355.8733198768142,0.9993425357795285,-0.002983679771602753,-0.002945518900077386,-0.03601274611852336,0.9340825097255531,-0.02104706451642201,-0.06031105452956222,-0.3512968302384442,0.9342821709991461,-0.02101275709188298,-0.06032301602559841,-0.3507654813411012,-143.12554512605,30.479415204667,-82.966204965457,-83.008639656779,-37.072009383319,2241984.136427835,-1689875.370139044,-22754455.71844324,2240060.334782169,-1692424.689944055,-22754455.71844324,0.06517795646295,2070468.0605478,3.2383484976266e-09,-83.0086396567794367,-37.07200938331939,2070468.06054775929,-0.00575142255488041154,-0.00610210352705291281,6.21116115185338824,-16992.0630077228707,0.000174713331040785285,0.0003490773657525811,-0.000173982556306099916,0.000175787237454753644,0.000348070950545803493,-0.00017599063566193875,0,0.0307289924332935123,1.09826237884468373e-14,0
16.8,0.01001113638069893,0.02000070853028528,-0.009966034674751925,6.668574661191499e-07,4.050377872868843e-08,2.026605305001571e-06,0.01054192889771436,0.02001445146053094,-0.005821837057326333,1.096766354e-14,1.116195872e-11,24630.5312317,24744.2821145,-16986.95342640571,12498.0898083004,-12724.15942948575,4.260776138469712,-3.121092110132656,18.31629988439627,-2.595225922568981,1.932052597984788,26.47549238751404,0,0,0,-16986.95342640571,12498.0898083004,-12724.15942948575,-3092.441908862295,19634.3916478954,-14737.94303894313,-3190.095491080146,19475.09677801083,-14737.94304065775,-15882.87246205665,13699.11729408275,-12912.45974018023,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05626361132421054,-0.05682352048876052,9.137867713494721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,2085968.9360935,2085968.3163241,-0.3544640573414631,-0.3760836444992476,355.5284709788645,0.9992282017039198,-0.00321893920577874,-0.003158756101166167,-0.03902129743465388,0.9340606500563295,-0.02086926885509548,-0.06015443616800503,-0.3513924010118369,0.9342757158988239,-0.02083241808455747,-0.060167208094771,-0.3508201877981671,-143.16477697851,30.492306761508,-83.01398694038,-83.05611076195,-36.7365526821,2238275.076991581,-1666315.498739105,-22772160.32036192,2236232.035897275,-1669056.303198473,-22772160.32036192,0.070191645421637,2085968.3163241,-6.4766839324197e-09,-83.0561107619497534,-36.7365526820998127,2085968.31632414856,-0.00618656488058650852,-0.00656389785941173098,6.20514240316229237,-16986.9534264057074,0.000174727291709384766,0.000349078216585194123,-0.000173940118442343286,0.000175883186902947027,0.000347995451405321411,-0.000176100164659040605,0,0.0307289924332935123,1.09676635406727601e-14,0
18,0.01001193694716841,0.0200007569940317,-0.009963602331454161,6.674232397251653e-07,4.026603910024517e-08,2.027300062632456e-06,0.01054099046725093,0.02001547950412895,-0.005819185716259284,1.095273366e-14,1.115435894e-11,24613.7611965,24727.5993911,-16981.83717251696,12494.34120203234,-12702.19998313098,4.266314743708482,-3.126570668985303,18.2827935653633,-2.585700103527617,1.900894076227492,26.44254321896497,0,0,0,-16981.83717251696,12494.34120203234,-12702.19998313098,-3095.550461413019,19636.69140390206,-14706.19222291531,-3189.778265281297,19477.94817764389,-14706.19222731481,-15788.98575636485,13785.56663115735,-12903.61661948328,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06041940967211534,-0.06072897813754444,9.125524908353293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,2101458.5781582,2101457.9624919,-0.3793371904480535,-0.4024811269294088,355.1794430361635,0.9991031759030683,-0.003455095092149149,-0.003369961713094884,-0.04206601583952407,0.9340387381943835,-0.02069146535005438,-0.05999781579684439,-0.3514879244457372,0.9342692151776069,-0.02065208490882687,-0.06001138248258018,-0.3508748481758794,-143.20397485058,30.505168709354,-83.06145735692,-83.103272470286,-36.396910734251,2234562.280426319,-1642752.845169006,-22789826.79756515,2232404.110438283,-1645684.472526006,-22789826.79756515,0.075205334380325,2101457.9624919,6.476671041136e-09,-83.1032724702855319,-36.3969107342512359,2101457.96249187225,-0.00662068294858331793,-0.00702462084205539815,6.19905071638069938,-16981.8371725169563,0.000174741264230158383,0.000349079062437137027,-0.000173897666043258475,0.000175979057762882412,0.000347920098895215032,-0.000176209327235696337,0,0.0307289924332935123,1.09527336565692283e-14,0
19.2,0.01001273819241459,0.02000080517257465,-0.009961169153551198,6.679885807752359e-07,4.002843462930125e-08,2.027994907474365e-06,0.01054005241608325,0.02001650698798613,-0.005816534475040752,1.093783405e-14,1.114676942e-11,24597.0137719,24710.9391776,-16976.71429842868,12490.58604751416,-12680.28068751935,4.271804083388767,-3.132001673430326,18.24937762864165,-2.57620486321049,1.869855221801412,26.40964738123061,0,0,0,-16976.71429842868,12490.58604751416,-12680.28068751935,-3098.647601340122,19638.95384153691,-14674.48091388899,-3189.449003224502,19480.76259985425,-14674.48091498645,-15693.62742199798,13872.56474072795,-12894.7699628251,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06455427011928738,-0.06461455570292896,9.113211799969562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,2116937.6063407,2116936.9947894,-0.4041518069641528,-0.428817385021099,354.8261825804531,0.9989671051098997,-0.003692162607158016,-0.003579108275237768,-0.04514732390350071,0.934016774012503,-0.020513653998695,-0.0598411934212915,-0.3515834004361226,0.9342626686476172,-0.02047175756458392,-0.0598555391976099,-0.3509294623972267,-143.24313884952,30.518001147611,-83.108612294644,-83.150120882757,-36.053030127796,2230845.760449239,-1619187.454297081,-22807455.19749974,2228576.572876872,-1622309.242373901,-22807455.19749974,0.080219023339013,2116936.9947894,0,-83.1501208827567382,-36.0530301277962835,2116936.9947893857,-0.00705377970940901378,-0.00748427525841039148,6.19288515831145681,-16976.7142984286766,0.000174755248597820053,0.000349079903311340302,-0.000173855199077565029,0.000176074849654463101,0.0003478448928648974,-0.000176318124414114605,0,0.0307289924332935123,1.09378340501404052e-14,0
20.4,0.0100135401157036,0.02000085306606979,-0.009958735142626133,6.685534897784322e-07,3.979096481738761e-08,2.028689839300883e-06,0.01053911474426534,0.02001753391224039,-0.005813883333673687,1.092296465e-14,1.113919012e-11,24580.2889277,24694.3014333,-16971.58487000213,12486.82440672938,-12658.40143950515,4.277244442549851,-3.13738540415777,18.21605183208874,-2.566740081948783,1.838935496943923,26.37680485131494,0,0,0,-16971.58487000213,12486.82440672938,-12658.40143950515,-3101.733365266222,19641.17910407787,-14642.80904788091,-3189.107756888493,19483.54019974986,-14642.80905165289,-15596.76905950147,13960.10276389131,-12885.9198216369,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06866830156163473,-0.06848035727222522,9.100928317621396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,2132406.016431,2132405.4090045,-0.4289080753350756,-0.4550925780700208,354.4686360523783,0.9988196266853367,-0.003930156897300419,-0.003786167729079741,-0.04826564249577856,0.9339947576548248,-0.02033583480925561,-0.05968456907798817,-0.3516788290631133,0.9342560765014043,-0.02029143606012939,-0.05969967827288018,-0.350984030528077,-143.28226908234,30.530804175284,-83.155447756099,-83.196652023709,-35.70485736025,2227125.530733503,-1595619.370819346,-22825045.56753571,2224749.437625346,-1598930.657021942,-22825045.56753571,0.085232712297701,2132405.4090045,0,-83.1966520237093619,-35.7048573602499602,2132405.40900445357,-0.00748585810298894958,-0.00794286388871120498,6.18664479416747692,-16971.5848700021343,0.000174769244799561827,0.00034908073921052085,-0.000173812717572893109,0.000176170562195571254,0.000347769833162402727,-0.000176426557270941775,0,0.0307289924332935123,1.09229646534600846e-14,0
21.6,0.01001434271673096,0.02000090067468543,-0.009956300296886961,6.691179660635438e-07,3.955362983060917e-08,2.029384858033201e-06,0.01053817745185117,0.02001856027702967,-0.00581123229216096,1.090812538e-14,1.113162104e-11,24563.5866137,24677.6861178,-16966.4489389348,12483.05633115474,-12636.56212591539,4.282636100320587,-3.142722138548931,18.18281591928705,-2.557305640581302,1.808134366537016,26.34401560534513,0,0,0,-16966.4489389348,12483.05633115474,-12636.56212591539,-3104.807789670639,19643.36733415908,-14611.17656093594,-3188.754572853165,19486.28110008452,-14611.17656142158,-15498.38193931117,14048.17105600664,-12877.06622607995,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07276161222577104,-0.0723264862917099,9.088674383269192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,2147863.8042678,2147863.2009737,-0.45360616324965,-0.4813068645065831,354.1067498479688,0.9986603678585576,-0.004169093060252918,-0.003991111410290156,-0.05142139023647148,0.9339726889941589,-0.0201580077792306,-0.05952794277222725,-0.3517742102226535,0.9342494385511025,-0.02011112039542719,-0.05954379971703941,-0.351038552491413,-143.32136565583,30.543577890976,-83.201959666074,-83.242861840132,-35.352338883067,2223401.604908407,-1572048.63926027,-22842597.95496628,2220922.719036869,-1575548.76058319,-22842597.95496628,0.090246401256388,2147863.2009737,0,-83.2428618401319795,-35.3523388830668708,2147863.20097370353,-0.00791692105604529378,-0.00840038949809010851,6.18032868838298555,-16966.4489389348018,0.000174783252830069133,0.000349081570137616047,-0.00017377022149796641,0.000176266195014083857,0.000347694919636101871,-0.000176534626818540704,0,0.0307289924332935123,1.09081253810166895e-14,0
22.8,0.01001514599476408,0.02000094799857608,-0.009953864617917238,6.69682010140163e-07,3.931642917084547e-08,2.030079963445419e-06,0.01053724053889468,0.02001958608249182,-0.005808581350505383,1.089331617e-14,1.112406215e-11,24546.9067998,24661.0931907,-16961.30657040841,12479.28188210271,-12614.76264418401,4.2879793383692,-3.148012153981851,18.14966964904719,-2.547901420452341,1.777451298093672,26.311279618582,0,0,0,-16961.30657040841,12479.28188210271,-12614.76264418401,-3107.870910890003,19645.51867377411,-14579.58338912809,-3188.389502689335,19488.98545472258,-14579.58339227789,-15398.4370689282,14136.75920043557,-12868.20922703665,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07683430978122519,-0.07615304567853766,9.076449926389744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,2163310.9657389,2163310.3665825,-0.478246237804995,-0.5074604026257832,353.7404703637962,0.9984889461939541,-0.004408986132632161,-0.004193910048723855,-0.05461498301171454,0.9339505681746296,-0.01998017291676986,-0.05937131454056773,-0.3518695439949272,0.9342427549892521,-0.01993081057870212,-0.05938790356304437,-0.3510930283531356,-143.36042867653,30.556322392892,-83.248143870916,-83.28874620097,-34.995421148983,2219673.996559562,-1548475.303973544,-22860112.407008,2217096.431405718,-1552163.597004739,-22860112.407008,0.095260090215076,2163310.3665825,0,-83.2887462009702375,-34.9954211489825866,2163310.36658251798,-0.00834697148497294192,-0.00885685484931599508,6.1739359054016667,-16961.3065704084111,0.000174797272676555977,0.00034908239609532279,-0.000173727710880423143,0.000176361747736032909,0.000347620152132896811,-0.000176642334123836611,0,0.0307289924332935123,1.08933161653177169e-14,0
24,0.0100159499493909,0.02000099503790641,-0.009951428104769167,6.702456216325379e-07,3.90793628382222e-08,2.030775155421665e-06,0.01053630400544974,0.02002061132876462,-0.005805930508709708,1.087853693e-14,1.111651344e-11,24530.2494411,24644.5226117,-16956.15781890587,12475.50111292929,-12593.00288431616,4.293274433524666,-3.153255724953657,18.11661276962809,-2.538527303409665,1.746885761744387,26.27859686543135,0,0,0,-16956.15781890587,12475.50111292929,-12593.00288431616,-3110.922765118861,19647.63326427915,-14548.02946856157,-3188.012593870229,19491.65339310898,-14548.02947436392,-15296.90516640908,14225.85593646894,-12859.34885938832,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08088650124547003,-0.07996013772589861,9.064254871010347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,2178747.4967799,2178746.9017645,-0.5028284653640583,-0.5335533499271651,353.3697440493079,0.9983049689233738,-0.004649851069416882,-0.004394533761975334,-0.0578468333678133,0.9339283951368849,-0.01980233022205924,-0.05921468439613912,-0.3519648303219424,0.9342360257230944,-0.01975050661199962,-0.05923198982563702,-0.3511474580719661,-143.39945825078,30.56903777884,-83.293996137889,-83.334300896494,-34.63405066236,2215942.719229061,-1524899.409142848,-22877588.97080068,2213270.588967523,-1528775.210068454,-22877588.97080068,0.10027377917376,2178746.9017645,-3.2383045684205e-09,-83.3343008964939003,-34.6340506623602806,2178746.90176447853,-0.00877601229335308632,-0.0093122626912744786,6.16746551059006265,-16956.1578189058673,0.000174811304331830546,0.000349083217086514866,-0.000173685185703721201,0.000176457219995767624,0.00034754553049987357,-0.000176749680204353453,0,0.0307289924332935123,1.08785369257625406e-14,0
25.2,0.01001675458019784,0.02000104179284172,-0.009948990756495019,6.708088001649061e-07,3.884243083274211e-08,2.031470433845372e-06,0.0105353678515702,0.02002163601598585,-0.005803279766776623,1.086378758e-14,1.110897489e-11,24513.6144927,24627.9743404,-16951.00273858197,12471.71407666483,-12571.28273663229,4.29852166095043,-3.158453124324994,18.08364502981173,-2.529183171802405,1.716437230223699,26.24596731945441,0,0,0,-16951.00273858197,12471.71407666484,-12571.28273663229,-3113.963388410272,19649.71124639609,-14516.51473537186,-3187.623893668467,19494.28504406873,-14516.51473790484,-15193.75669922605,14315.4491434043,-12850.48515776836,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08491829302709064,-0.08374786414602031,9.052089141275786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,2194173.3933746,2194172.8025012,-0.5273530116180516,-0.5595858633814609,352.9945174594995,0.9981080330496681,-0.004891702727360667,-0.004592952054467347,-0.06111734993511582,0.933906169821592,-0.01962447969538025,-0.05905805235215292,-0.3520600691456644,0.9342292506598807,-0.01957020849743753,-0.05907605851962364,-0.3512018416066117,-143.43845448467,30.581724146232,-83.3395121546,-83.379521637721,-34.268174032653,2212207.786415651,-1501320.998782619,-22895027.69340747,2209445.205899513,-1505383.643391722,-22895027.69340747,0.10528746813245,2194172.8025012,0,-83.3795216377212967,-34.2681740326530715,2194172.80250121886,-0.00920404637304290951,-0.00976661576362166176,6.16091657115687674,-16951.002738581974,0.000174825347788674684,0.000349084033114077554,-0.000173642645951319508,0.000176552611431449999,0.000347471054583652073,-0.000176856666072789184,0,0.0307289924332935123,1.08637875820026104e-14,0
26.4,0.01001755988645414,0.0200010882635347,-0.009946552574679048,6.713715462476506e-07,3.860563265679898e-08,2.032165798491378e-06,0.01053443207730982,0.02002266014429319,-0.005800629124708723,1.084906807e-14,1.110144648e-11,24497.0019248,24611.4483369,-16945.84139361443,12467.92083363017,-12549.60209943156,4.303721297337063,-3.163604624582529,18.0507661898566,-2.519868908478986,1.686105178856809,26.21339095337861,0,0,0,-16945.84139361443,12467.92083363017,-12549.60209943156,-3116.992816676415,19651.75276021564,-14485.03912572661,-3187.223453049957,19496.88055962387,-14485.03913090188,-15088.96192426074,14405.52582469824,-12841.61817224882,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08892979098381493,-0.08751632612713246,9.039952666970276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,2209588.6515545,2209588.0648221,-0.551820041668612,-0.585558099795798,352.6147373104741,0.9978977254602388,-0.005134555847978632,-0.004789133817833322,-0.06442693682746764,0.9338838923728576,-0.01944662134475024,-0.05890141844504395,-0.3521552605463756,0.9342224299921401,-0.01938991624312669,-0.05892010967786607,-0.3512561790230253,-143.47741748406,30.594381592087,-83.384687528483,-83.424404055906,-33.897738031093,2208469.211574887,-1477740.116738808,-22912428.62181496,2205620.296320739,-1481988.940428181,-22912428.62181496,0.11030115709114,2209588.0648221,0,-83.4244040559064217,-33.8977380310926932,2209588.06482205819,-0.00963107660560958388,-0.0102199168031582108,6.15428815712266708,-16945.8413936144316,0.000174839403034334081,0.000349084844180675769,-0.000173600091650868553,0.000176647921681092007,0.000347396724229492978,-0.000176963292781723324,0,0.0307289924332935123,1.08490680671918663e-14,0
